tile_id,image_path,mask_path,klass,source,source_record,source_class,scene_stem,geographic_component_id,oil_fraction,invalid_pixel_fraction,split,mean_value,dark_fraction,published_partition,raw_image_path,raw_mask_path
trujillo_part2_clean_00675_y0672_x1792,data/tiles/images/trujillo_part2_clean_00675_y0672_x1792.npy,,clean,trujillo,trujillo_part2,clean,00675,component_0586,0.0,0.0,train,0.17011019587516785,0.1680450439453125,,raw_downloads/trujillo/01_Train_Val_No_Oil_Images/No_oil/00675.tif,
trujillo_part2_clean_00675_y0896_x0448,data/tiles/images/trujillo_part2_clean_00675_y0896_x0448.npy,,clean,trujillo,trujillo_part2,clean,00675,component_0586,0.0,0.0,train,0.20240545272827148,0.1004791259765625,,raw_downloads/trujillo/01_Train_Val_No_Oil_Images/No_oil/00675.tif,
trujillo_part2_clean_00675_y1120_x1568,data/tiles/images/trujillo_part2_clean_00675_y1120_x1568.npy,,clean,trujillo,trujillo_part2,clean,00675,component_0586,0.0,0.0,train,0.19032923877239227,0.1132659912109375,,raw_downloads/trujillo/01_Train_Val_No_Oil_Images/No_oil/00675.tif,
trujillo_part2_clean_00675_y1344_x0448,data/tiles/images/trujillo_part2_clean_00675_y1344_x0448.npy,,clean,trujillo,trujillo_part2,clean,00675,component_0586,0.0,0.0,train,0.1942969560623169,0.1263275146484375,,raw_downloads/trujillo/01_Train_Val_No_Oil_Images/No_oil/00675.tif,
trujillo_part2_clean_00675_y1344_x1120,data/tiles/images/trujillo_part2_clean_00675_y1344_x1120.npy,,clean,trujillo,trujillo_part2,clean,00675,component_0586,0.0,0.0,train,0.18126067519187927,0.14007568359375,,raw_downloads/trujillo/01_Train_Val_No_Oil_Images/No_oil/00675.tif,
trujillo_part2_clean_00675_y1792_x0000,data/tiles/images/trujillo_part2_clean_00675_y1792_x0000.npy,,clean,trujillo,trujillo_part2,clean,00675,component_0586,0.0,0.0,train,0.23067888617515564,0.0640106201171875,,raw_downloads/trujillo/01_Train_Val_No_Oil_Images/No_oil/00675.tif,
trujillo_part2_clean_00676_y0224_x0672,data/tiles/images/trujillo_part2_clean_00676_y0224_x0672.npy,,clean,trujillo,trujillo_part2,clean,00676,component_0587,0.0,0.0,,0.6126341819763184,0.030517578125,,raw_downloads/trujillo/01_Train_Val_No_Oil_Images/No_oil/00676.tif,
trujillo_part2_clean_00676_y0896_x0448,data/tiles/images/trujillo_part2_clean_00676_y0896_x0448.npy,,clean,trujillo,trujillo_part2,clean,00676,component_0587,0.0,0.0,train,0.5389726161956787,0.0676727294921875,,raw_downloads/trujillo/01_Train_Val_No_Oil_Images/No_oil/00676.tif,
trujillo_part2_clean_00676_y1120_x1792,data/tiles/images/trujillo_part2_clean_00676_y1120_x1792.npy,,clean,trujillo,trujillo_part2,clean,00676,component_0587,0.0,0.0,train,0.36114856600761414,0.2379608154296875,,raw_downloads/trujillo/01_Train_Val_No_Oil_Images/No_oil/00676.tif,
trujillo_part2_clean_00677_y1568_x0000,data/tiles/images/trujillo_part2_clean_00677_y1568_x0000.npy,,clean,trujillo,trujillo_part2,clean,00677,component_0588,0.0,0.0,train,0.5543949604034424,0.0458831787109375,,raw_downloads/trujillo/01_Train_Val_No_Oil_Images/No_oil/00677.tif,
trujillo_part2_clean_00678_y0000_x1568,data/tiles/images/trujillo_part2_clean_00678_y0000_x1568.npy,,clean,trujillo,trujillo_part2,clean,00678,component_0589,0.0,0.0,train,0.34431296586990356,0.2703704833984375,,raw_downloads/trujillo/01_Train_Val_No_Oil_Images/No_oil/00678.tif,
trujillo_part2_clean_00678_y0224_x0000,data/tiles/images/trujillo_part2_clean_00678_y0224_x0000.npy,,clean,trujillo,trujillo_part2,clean,00678,component_0589,0.0,0.0,train,0.6890891790390015,0.008880615234375,,raw_downloads/trujillo/01_Train_Val_No_Oil_Images/No_oil/00678.tif,
trujillo_part2_clean_00678_y0448_x0448,data/tiles/images/trujillo_part2_clean_00678_y0448_x0448.npy,,clean,trujillo,trujillo_part2,clean,00678,component_0589,0.0,0.0,train,0.5738316774368286,0.0436248779296875,,raw_downloads/trujillo/01_Train_Val_No_Oil_Images/No_oil/00678.tif,
trujillo_part2_clean_00678_y0448_x1120,data/tiles/images/trujillo_part2_clean_00678_y0448_x1120.npy,,clean,trujillo,trujillo_part2,clean,00678,component_0589,0.0,0.0,train,0.4108838438987732,0.177001953125,,raw_downloads/trujillo/01_Train_Val_No_Oil_Images/No_oil/00678.tif,
trujillo_part2_clean_00678_y0448_x1344,data/tiles/images/trujillo_part2_clean_00678_y0448_x1344.npy,,clean,trujillo,trujillo_part2,clean,00678,component_0589,0.0,0.0,train,0.33483943343162537,0.27923583984375,,raw_downloads/trujillo/01_Train_Val_No_Oil_Images/No_oil/00678.tif,
trujillo_part2_clean_00678_y0672_x1344,data/tiles/images/trujillo_part2_clean_00678_y0672_x1344.npy,,clean,trujillo,trujillo_part2,clean,00678,component_0589,0.0,0.0,train,0.4087826609611511,0.1824951171875,,raw_downloads/trujillo/01_Train_Val_No_Oil_Images/No_oil/00678.tif,
trujillo_part2_clean_00678_y0672_x1568,data/tiles/images/trujillo_part2_clean_00678_y0672_x1568.npy,,clean,trujillo,trujillo_part2,clean,00678,component_0589,0.0,0.0,train,0.45842596888542175,0.1238250732421875,,raw_downloads/trujillo/01_Train_Val_No_Oil_Images/No_oil/00678.tif,
trujillo_part2_clean_00678_y1120_x1568,data/tiles/images/trujillo_part2_clean_00678_y1120_x1568.npy,,clean,trujillo,trujillo_part2,clean,00678,component_0589,0.0,0.0,train,0.5077881217002869,0.0847930908203125,,raw_downloads/trujillo/01_Train_Val_No_Oil_Images/No_oil/00678.tif,
trujillo_part2_clean_00678_y1120_x1792,data/tiles/images/trujillo_part2_clean_00678_y1120_x1792.npy,,clean,trujillo,trujillo_part2,clean,00678,component_0589,0.0,0.0,train,0.5475759506225586,0.0613861083984375,,raw_downloads/trujillo/01_Train_Val_No_Oil_Images/No_oil/00678.tif,
trujillo_part2_clean_00678_y1568_x0000,data/tiles/images/trujillo_part2_clean_00678_y1568_x0000.npy,,clean,trujillo,trujillo_part2,clean,00678,component_0589,0.0,0.0,train,0.616713285446167,0.025543212890625,,raw_downloads/trujillo/01_Train_Val_No_Oil_Images/No_oil/00678.tif,
trujillo_part2_clean_00678_y1568_x0896,data/tiles/images/trujillo_part2_clean_00678_y1568_x0896.npy,,clean,trujillo,trujillo_part2,clean,00678,component_0589,0.0,0.0,train,0.49248582124710083,0.0943450927734375,,raw_downloads/trujillo/01_Train_Val_No_Oil_Images/No_oil/00678.tif,
trujillo_part2_clean_00678_y1792_x1792,data/tiles/images/trujillo_part2_clean_00678_y1792_x1792.npy,,clean,trujillo,trujillo_part2,clean,00678,component_0589,0.0,0.0,train,0.5784499049186707,0.0396270751953125,,raw_downloads/trujillo/01_Train_Val_No_Oil_Images/No_oil/00678.tif,
trujillo_part2_clean_00679_y0000_x0896,data/tiles/images/trujillo_part2_clean_00679_y0000_x0896.npy,,clean,trujillo,trujillo_part2,clean,00679,component_0590,0.0,0.0,train,0.4846147894859314,0.113525390625,,raw_downloads/trujillo/01_Train_Val_No_Oil_Images/No_oil/00679.tif,
trujillo_part2_clean_00679_y0224_x1568,data/tiles/images/trujillo_part2_clean_00679_y0224_x1568.npy,,clean,trujillo,trujillo_part2,clean,00679,component_0590,0.0,0.0,train,0.5497105717658997,0.064453125,,raw_downloads/trujillo/01_Train_Val_No_Oil_Images/No_oil/00679.tif,
trujillo_part2_clean_00679_y0448_x0224,data/tiles/images/trujillo_part2_clean_00679_y0448_x0224.npy,,clean,trujillo,trujillo_part2,clean,00679,component_0590,0.0,0.0,train,0.4953632056713104,0.1016998291015625,,raw_downloads/trujillo/01_Train_Val_No_Oil_Images/No_oil/00679.tif,
trujillo_part2_clean_00679_y0448_x1120,data/tiles/images/trujillo_part2_clean_00679_y0448_x1120.npy,,clean,trujillo,trujillo_part2,clean,00679,component_0590,0.0,0.0,train,0.47158190608024597,0.1146392822265625,,raw_downloads/trujillo/01_Train_Val_No_Oil_Images/No_oil/00679.tif,
trujillo_part2_clean_00679_y0448_x1568,data/tiles/images/trujillo_part2_clean_00679_y0448_x1568.npy,,clean,trujillo,trujillo_part2,clean,00679,component_0590,0.0,0.0,train,0.5062731504440308,0.0951080322265625,,raw_downloads/trujillo/01_Train_Val_No_Oil_Images/No_oil/00679.tif,
trujillo_part2_clean_00679_y0672_x0896,data/tiles/images/trujillo_part2_clean_00679_y0672_x0896.npy,,clean,trujillo,trujillo_part2,clean,00679,component_0590,0.0,0.0,train,0.47391438484191895,0.11810302734375,,raw_downloads/trujillo/01_Train_Val_No_Oil_Images/No_oil/00679.tif,
trujillo_part2_clean_00679_y0672_x1568,data/tiles/images/trujillo_part2_clean_00679_y0672_x1568.npy,,clean,trujillo,trujillo_part2,clean,00679,component_0590,0.0,0.0,train,0.47833019495010376,0.1186065673828125,,raw_downloads/trujillo/01_Train_Val_No_Oil_Images/No_oil/00679.tif,
trujillo_part2_clean_00679_y0896_x0224,data/tiles/images/trujillo_part2_clean_00679_y0896_x0224.npy,,clean,trujillo,trujillo_part2,clean,00679,component_0590,0.0,0.0,train,0.5242253541946411,0.07928466796875,,raw_downloads/trujillo/01_Train_Val_No_Oil_Images/No_oil/00679.tif,
trujillo_part2_clean_00679_y1568_x1120,data/tiles/images/trujillo_part2_clean_00679_y1568_x1120.npy,,clean,trujillo,trujillo_part2,clean,00679,component_0590,0.0,0.0,train,0.5398743152618408,0.0715484619140625,,raw_downloads/trujillo/01_Train_Val_No_Oil_Images/No_oil/00679.tif,
trujillo_part2_clean_00679_y1792_x0224,data/tiles/images/trujillo_part2_clean_00679_y1792_x0224.npy,,clean,trujillo,trujillo_part2,clean,00679,component_0590,0.0,0.0,train,0.5567160248756409,0.063262939453125,,raw_downloads/trujillo/01_Train_Val_No_Oil_Images/No_oil/00679.tif,
trujillo_part2_clean_00679_y1792_x1568,data/tiles/images/trujillo_part2_clean_00679_y1792_x1568.npy,,clean,trujillo,trujillo_part2,clean,00679,component_0590,0.0,0.0,train,0.4935317039489746,0.1033477783203125,,raw_downloads/trujillo/01_Train_Val_No_Oil_Images/No_oil/00679.tif,
trujillo_part2_clean_00680_y0000_x0000,data/tiles/images/trujillo_part2_clean_00680_y0000_x0000.npy,,clean,trujillo,trujillo_part2,clean,00680,component_0591,0.0,0.0,train,0.47398924827575684,0.11700439453125,,raw_downloads/trujillo/01_Train_Val_No_Oil_Images/No_oil/00680.tif,
trujillo_part2_clean_00680_y0000_x1120,data/tiles/images/trujillo_part2_clean_00680_y0000_x1120.npy,,clean,trujillo,trujillo_part2,clean,00680,component_0591,0.0,0.0,train,0.45852166414260864,0.128631591796875,,raw_downloads/trujillo/01_Train_Val_No_Oil_Images/No_oil/00680.tif,
trujillo_part2_clean_00680_y0224_x1120,data/tiles/images/trujillo_part2_clean_00680_y0224_x1120.npy,,clean,trujillo,trujillo_part2,clean,00680,component_0591,0.0,0.0,train,0.4642680287361145,0.1217803955078125,,raw_downloads/trujillo/01_Train_Val_No_Oil_Images/No_oil/00680.tif,
trujillo_part2_clean_00680_y0448_x1120,data/tiles/images/trujillo_part2_clean_00680_y0448_x1120.npy,,clean,trujillo,trujillo_part2,clean,00680,component_0591,0.0,0.0,train,0.47191786766052246,0.12554931640625,,raw_downloads/trujillo/01_Train_Val_No_Oil_Images/No_oil/00680.tif,
trujillo_part2_clean_00680_y0672_x0448,data/tiles/images/trujillo_part2_clean_00680_y0672_x0448.npy,,clean,trujillo,trujillo_part2,clean,00680,component_0591,0.0,0.0,train,0.4519752860069275,0.1410064697265625,,raw_downloads/trujillo/01_Train_Val_No_Oil_Images/No_oil/00680.tif,
trujillo_part2_clean_00680_y0672_x1344,data/tiles/images/trujillo_part2_clean_00680_y0672_x1344.npy,,clean,trujillo,trujillo_part2,clean,00680,component_0591,0.0,0.0,train,0.4598161578178406,0.1329803466796875,,raw_downloads/trujillo/01_Train_Val_No_Oil_Images/No_oil/00680.tif,
trujillo_part2_clean_00680_y0896_x0448,data/tiles/images/trujillo_part2_clean_00680_y0896_x0448.npy,,clean,trujillo,trujillo_part2,clean,00680,component_0591,0.0,0.0,train,0.4751039147377014,0.1186676025390625,,raw_downloads/trujillo/01_Train_Val_No_Oil_Images/No_oil/00680.tif,
trujillo_part2_clean_00680_y1120_x1344,data/tiles/images/trujillo_part2_clean_00680_y1120_x1344.npy,,clean,trujillo,trujillo_part2,clean,00680,component_0591,0.0,0.0,train,0.4936211109161377,0.10028076171875,,raw_downloads/trujillo/01_Train_Val_No_Oil_Images/No_oil/00680.tif,
trujillo_part2_clean_00680_y1344_x1344,data/tiles/images/trujillo_part2_clean_00680_y1344_x1344.npy,,clean,trujillo,trujillo_part2,clean,00680,component_0591,0.0,0.0,train,0.5018398761749268,0.0942840576171875,,raw_downloads/trujillo/01_Train_Val_No_Oil_Images/No_oil/00680.tif,
trujillo_part2_clean_00680_y1792_x0672,data/tiles/images/trujillo_part2_clean_00680_y1792_x0672.npy,,clean,trujillo,trujillo_part2,clean,00680,component_0591,0.0,0.0,train,0.5662018060684204,0.0645904541015625,,raw_downloads/trujillo/01_Train_Val_No_Oil_Images/No_oil/00680.tif,
trujillo_part2_clean_00680_y1792_x1344,data/tiles/images/trujillo_part2_clean_00680_y1792_x1344.npy,,clean,trujillo,trujillo_part2,clean,00680,component_0591,0.0,0.0,train,0.548888623714447,0.0640411376953125,,raw_downloads/trujillo/01_Train_Val_No_Oil_Images/No_oil/00680.tif,
trujillo_part2_clean_00681_y0000_x1792,data/tiles/images/trujillo_part2_clean_00681_y0000_x1792.npy,,clean,trujillo,trujillo_part2,clean,00681,component_0592,0.0,0.0,train,0.4927904009819031,0.0640869140625,,raw_downloads/trujillo/01_Train_Val_No_Oil_Images/No_oil/00681.tif,
trujillo_part2_clean_00681_y0224_x0224,data/tiles/images/trujillo_part2_clean_00681_y0224_x0224.npy,,clean,trujillo,trujillo_part2,clean,00681,component_0592,0.0,0.0,train,0.2820507287979126,0.374053955078125,,raw_downloads/trujillo/01_Train_Val_No_Oil_Images/No_oil/00681.tif,
trujillo_part2_clean_00681_y0224_x1120,data/tiles/images/trujillo_part2_clean_00681_y0224_x1120.npy,,clean,trujillo,trujillo_part2,clean,00681,component_0592,0.0,0.0,,0.47422856092453003,0.082000732421875,,raw_downloads/trujillo/01_Train_Val_No_Oil_Images/No_oil/00681.tif,
trujillo_part2_clean_00681_y0448_x0672,data/tiles/images/trujillo_part2_clean_00681_y0448_x0672.npy,,clean,trujillo,trujillo_part2,clean,00681,component_0592,0.0,0.0,train,0.3949035108089447,0.1824493408203125,,raw_downloads/trujillo/01_Train_Val_No_Oil_Images/No_oil/00681.tif,
trujillo_part2_clean_00681_y0896_x0224,data/tiles/images/trujillo_part2_clean_00681_y0896_x0224.npy,,clean,trujillo,trujillo_part2,clean,00681,component_0592,0.0,0.0,train,0.339721143245697,0.26129150390625,,raw_downloads/trujillo/01_Train_Val_No_Oil_Images/No_oil/00681.tif,
trujillo_part2_clean_00681_y1120_x0000,data/tiles/images/trujillo_part2_clean_00681_y1120_x0000.npy,,clean,trujillo,trujillo_part2,clean,00681,component_0592,0.0,0.0,train,0.40354111790657043,0.1680450439453125,,raw_downloads/trujillo/01_Train_Val_No_Oil_Images/No_oil/00681.tif,
trujillo_part2_clean_00681_y1120_x1120,data/tiles/images/trujillo_part2_clean_00681_y1120_x1120.npy,,clean,trujillo,trujillo_part2,clean,00681,component_0592,0.0,0.0,train,0.6731624603271484,0.0083770751953125,,raw_downloads/trujillo/01_Train_Val_No_Oil_Images/No_oil/00681.tif,
trujillo_part2_clean_00681_y1120_x1344,data/tiles/images/trujillo_part2_clean_00681_y1120_x1344.npy,,clean,trujillo,trujillo_part2,clean,00681,component_0592,0.0,0.0,train,0.6201354265213013,0.02001953125,,raw_downloads/trujillo/01_Train_Val_No_Oil_Images/No_oil/00681.tif,
trujillo_part2_clean_00682_y0000_x0000,data/tiles/images/trujillo_part2_clean_00682_y0000_x0000.npy,,clean,trujillo,trujillo_part2,clean,00682,component_0593,0.0,0.0,train,0.5264225602149963,0.076019287109375,,raw_downloads/trujillo/01_Train_Val_No_Oil_Images/No_oil/00682.tif,
trujillo_part2_clean_00682_y0448_x1568,data/tiles/images/trujillo_part2_clean_00682_y0448_x1568.npy,,clean,trujillo,trujillo_part2,clean,00682,component_0593,0.0,0.0,,0.5304348468780518,0.0802154541015625,,raw_downloads/trujillo/01_Train_Val_No_Oil_Images/No_oil/00682.tif,
trujillo_part2_clean_00682_y0672_x0448,data/tiles/images/trujillo_part2_clean_00682_y0672_x0448.npy,,clean,trujillo,trujillo_part2,clean,00682,component_0593,0.0,0.0,train,0.4875035583972931,0.107208251953125,,raw_downloads/trujillo/01_Train_Val_No_Oil_Images/No_oil/00682.tif,
trujillo_part2_clean_00682_y0896_x1568,data/tiles/images/trujillo_part2_clean_00682_y0896_x1568.npy,,clean,trujillo,trujillo_part2,clean,00682,component_0593,0.0,0.0,train,0.5144025087356567,0.0885009765625,,raw_downloads/trujillo/01_Train_Val_No_Oil_Images/No_oil/00682.tif,
trujillo_part2_clean_00682_y0896_x1792,data/tiles/images/trujillo_part2_clean_00682_y0896_x1792.npy,,clean,trujillo,trujillo_part2,clean,00682,component_0593,0.0,0.0,train,0.4686790704727173,0.125732421875,,raw_downloads/trujillo/01_Train_Val_No_Oil_Images/No_oil/00682.tif,
trujillo_part2_clean_00682_y1120_x1344,data/tiles/images/trujillo_part2_clean_00682_y1120_x1344.npy,,clean,trujillo,trujillo_part2,clean,00682,component_0593,0.0,0.0,train,0.5693666934967041,0.05853271484375,,raw_downloads/trujillo/01_Train_Val_No_Oil_Images/No_oil/00682.tif,
trujillo_part2_clean_00682_y1120_x1792,data/tiles/images/trujillo_part2_clean_00682_y1120_x1792.npy,,clean,trujillo,trujillo_part2,clean,00682,component_0593,0.0,0.0,train,0.4616832137107849,0.1330108642578125,,raw_downloads/trujillo/01_Train_Val_No_Oil_Images/No_oil/00682.tif,
trujillo_part2_clean_00682_y1568_x0000,data/tiles/images/trujillo_part2_clean_00682_y1568_x0000.npy,,clean,trujillo,trujillo_part2,clean,00682,component_0593,0.0,0.0,train,0.44019603729248047,0.1504364013671875,,raw_downloads/trujillo/01_Train_Val_No_Oil_Images/No_oil/00682.tif,
trujillo_part2_clean_00682_y1792_x0672,data/tiles/images/trujillo_part2_clean_00682_y1792_x0672.npy,,clean,trujillo,trujillo_part2,clean,00682,component_0593,0.0,0.0,train,0.4307037591934204,0.1563262939453125,,raw_downloads/trujillo/01_Train_Val_No_Oil_Images/No_oil/00682.tif,
trujillo_part2_clean_00683_y0000_x1120,data/tiles/images/trujillo_part2_clean_00683_y0000_x1120.npy,,clean,trujillo,trujillo_part2,clean,00683,component_0594,0.0,0.0,train,0.5403688549995422,0.0699615478515625,,raw_downloads/trujillo/01_Train_Val_No_Oil_Images/No_oil/00683.tif,
trujillo_part2_clean_00683_y0672_x0896,data/tiles/images/trujillo_part2_clean_00683_y0672_x0896.npy,,clean,trujillo,trujillo_part2,clean,00683,component_0594,0.0,0.0,train,0.5811110138893127,0.0543060302734375,,raw_downloads/trujillo/01_Train_Val_No_Oil_Images/No_oil/00683.tif,
trujillo_part2_clean_00683_y0672_x1120,data/tiles/images/trujillo_part2_clean_00683_y0672_x1120.npy,,clean,trujillo,trujillo_part2,clean,00683,component_0594,0.0,0.0,train,0.5706479549407959,0.0590972900390625,,raw_downloads/trujillo/01_Train_Val_No_Oil_Images/No_oil/00683.tif,
trujillo_part2_clean_00683_y0896_x0448,data/tiles/images/trujillo_part2_clean_00683_y0896_x0448.npy,,clean,trujillo,trujillo_part2,clean,00683,component_0594,0.0,0.0,train,0.48038196563720703,0.113250732421875,,raw_downloads/trujillo/01_Train_Val_No_Oil_Images/No_oil/00683.tif,
trujillo_part2_clean_00683_y1120_x0000,data/tiles/images/trujillo_part2_clean_00683_y1120_x0000.npy,,clean,trujillo,trujillo_part2,clean,00683,component_0594,0.0,0.0,train,0.5016322135925293,0.090118408203125,,raw_downloads/trujillo/01_Train_Val_No_Oil_Images/No_oil/00683.tif,
trujillo_part2_clean_00683_y1344_x1344,data/tiles/images/trujillo_part2_clean_00683_y1344_x1344.npy,,clean,trujillo,trujillo_part2,clean,00683,component_0594,0.0,0.0,train,0.5309585332870483,0.080474853515625,,raw_downloads/trujillo/01_Train_Val_No_Oil_Images/No_oil/00683.tif,
trujillo_part2_clean_00683_y1344_x1792,data/tiles/images/trujillo_part2_clean_00683_y1344_x1792.npy,,clean,trujillo,trujillo_part2,clean,00683,component_0594,0.0,0.0,train,0.3774191439151764,0.237823486328125,,raw_downloads/trujillo/01_Train_Val_No_Oil_Images/No_oil/00683.tif,
trujillo_part2_clean_00683_y1568_x0224,data/tiles/images/trujillo_part2_clean_00683_y1568_x0224.npy,,clean,trujillo,trujillo_part2,clean,00683,component_0594,0.0,0.0,train,0.5035246014595032,0.0955810546875,,raw_downloads/trujillo/01_Train_Val_No_Oil_Images/No_oil/00683.tif,
trujillo_part2_clean_00684_y0000_x1344,data/tiles/images/trujillo_part2_clean_00684_y0000_x1344.npy,,clean,trujillo,trujillo_part2,clean,00684,component_0019,0.0,0.0,train,0.5036101341247559,0.0941314697265625,,raw_downloads/trujillo/01_Train_Val_No_Oil_Images/No_oil/00684.tif,
trujillo_part2_clean_00684_y0448_x0000,data/tiles/images/trujillo_part2_clean_00684_y0448_x0000.npy,,clean,trujillo,trujillo_part2,clean,00684,component_0019,0.0,0.0,train,0.526369571685791,0.08294677734375,,raw_downloads/trujillo/01_Train_Val_No_Oil_Images/No_oil/00684.tif,
trujillo_part2_clean_00684_y0672_x0000,data/tiles/images/trujillo_part2_clean_00684_y0672_x0000.npy,,clean,trujillo,trujillo_part2,clean,00684,component_0019,0.0,0.0,train,0.509343683719635,0.0959930419921875,,raw_downloads/trujillo/01_Train_Val_No_Oil_Images/No_oil/00684.tif,
trujillo_part2_clean_00684_y0672_x0672,data/tiles/images/trujillo_part2_clean_00684_y0672_x0672.npy,,clean,trujillo,trujillo_part2,clean,00684,component_0019,0.0,0.0,train,0.4965139627456665,0.1042633056640625,,raw_downloads/trujillo/01_Train_Val_No_Oil_Images/No_oil/00684.tif,
trujillo_part2_clean_00684_y0896_x1344,data/tiles/images/trujillo_part2_clean_00684_y0896_x1344.npy,,clean,trujillo,trujillo_part2,clean,00684,component_0019,0.0,0.0,train,0.5279741287231445,0.097808837890625,,raw_downloads/trujillo/01_Train_Val_No_Oil_Images/No_oil/00684.tif,
trujillo_part2_clean_00684_y1344_x1568,data/tiles/images/trujillo_part2_clean_00684_y1344_x1568.npy,,clean,trujillo,trujillo_part2,clean,00684,component_0019,0.0,0.0,train,0.4670855402946472,0.1139068603515625,,raw_downloads/trujillo/01_Train_Val_No_Oil_Images/No_oil/00684.tif,
trujillo_part2_clean_00684_y1568_x0896,data/tiles/images/trujillo_part2_clean_00684_y1568_x0896.npy,,clean,trujillo,trujillo_part2,clean,00684,component_0019,0.0,0.0,train,0.47270986437797546,0.1269378662109375,,raw_downloads/trujillo/01_Train_Val_No_Oil_Images/No_oil/00684.tif,
trujillo_part2_clean_00684_y1792_x0000,data/tiles/images/trujillo_part2_clean_00684_y1792_x0000.npy,,clean,trujillo,trujillo_part2,clean,00684,component_0019,0.0,0.0,,0.4820409119129181,0.11676025390625,,raw_downloads/trujillo/01_Train_Val_No_Oil_Images/No_oil/00684.tif,
trujillo_part2_lookalike_00000_y0000_x1568,data/tiles/images/trujillo_part2_lookalike_00000_y0000_x1568.npy,,look-alike,trujillo,trujillo_part2,look-alike,00000,component_0284,0.0,0.0,,0.28978195786476135,0.152740478515625,,raw_downloads/trujillo/01_Train_Val_Lookalike_images/Lookalike/00000.tif,
trujillo_part2_lookalike_00000_y0000_x1792,data/tiles/images/trujillo_part2_lookalike_00000_y0000_x1792.npy,,look-alike,trujillo,trujillo_part2,look-alike,00000,component_0284,0.0,0.0,,0.2815396785736084,0.172393798828125,,raw_downloads/trujillo/01_Train_Val_Lookalike_images/Lookalike/00000.tif,
trujillo_part2_lookalike_00000_y0224_x1344,data/tiles/images/trujillo_part2_lookalike_00000_y0224_x1344.npy,,look-alike,trujillo,trujillo_part2,look-alike,00000,component_0284,0.0,0.0,train,0.2923615872859955,0.1520843505859375,,raw_downloads/trujillo/01_Train_Val_Lookalike_images/Lookalike/00000.tif,
trujillo_part2_lookalike_00000_y0224_x1568,data/tiles/images/trujillo_part2_lookalike_00000_y0224_x1568.npy,,look-alike,trujillo,trujillo_part2,look-alike,00000,component_0284,0.0,0.0,,0.27889877557754517,0.1821136474609375,,raw_downloads/trujillo/01_Train_Val_Lookalike_images/Lookalike/00000.tif,
trujillo_part2_lookalike_00000_y0224_x1792,data/tiles/images/trujillo_part2_lookalike_00000_y0224_x1792.npy,,look-alike,trujillo,trujillo_part2,look-alike,00000,component_0284,0.0,0.0,,0.26896369457244873,0.204132080078125,,raw_downloads/trujillo/01_Train_Val_Lookalike_images/Lookalike/00000.tif,
trujillo_part2_lookalike_00000_y0448_x1120,data/tiles/images/trujillo_part2_lookalike_00000_y0448_x1120.npy,,look-alike,trujillo,trujillo_part2,look-alike,00000,component_0284,0.0,0.0,train,0.28747987747192383,0.166259765625,,raw_downloads/trujillo/01_Train_Val_Lookalike_images/Lookalike/00000.tif,
trujillo_part2_lookalike_00000_y0448_x1344,data/tiles/images/trujillo_part2_lookalike_00000_y0448_x1344.npy,,look-alike,trujillo,trujillo_part2,look-alike,00000,component_0284,0.0,0.0,,0.2783213257789612,0.1827239990234375,,raw_downloads/trujillo/01_Train_Val_Lookalike_images/Lookalike/00000.tif,
trujillo_part2_lookalike_00000_y0448_x1568,data/tiles/images/trujillo_part2_lookalike_00000_y0448_x1568.npy,,look-alike,trujillo,trujillo_part2,look-alike,00000,component_0284,0.0,0.0,train,0.2631323039531708,0.2116851806640625,,raw_downloads/trujillo/01_Train_Val_Lookalike_images/Lookalike/00000.tif,
trujillo_part2_lookalike_00000_y0448_x1792,data/tiles/images/trujillo_part2_lookalike_00000_y0448_x1792.npy,,look-alike,trujillo,trujillo_part2,look-alike,00000,component_0284,0.0,0.0,train,0.2684539556503296,0.20013427734375,,raw_downloads/trujillo/01_Train_Val_Lookalike_images/Lookalike/00000.tif,
trujillo_part2_lookalike_00000_y0672_x1568,data/tiles/images/trujillo_part2_lookalike_00000_y0672_x1568.npy,,look-alike,trujillo,trujillo_part2,look-alike,00000,component_0284,0.0,0.0,train,0.28094834089279175,0.1820831298828125,,raw_downloads/trujillo/01_Train_Val_Lookalike_images/Lookalike/00000.tif,
trujillo_part2_lookalike_00000_y0672_x1792,data/tiles/images/trujillo_part2_lookalike_00000_y0672_x1792.npy,,look-alike,trujillo,trujillo_part2,look-alike,00000,component_0284,0.0,0.0,train,0.28666096925735474,0.1657562255859375,,raw_downloads/trujillo/01_Train_Val_Lookalike_images/Lookalike/00000.tif,
trujillo_part2_lookalike_00000_y1568_x0672,data/tiles/images/trujillo_part2_lookalike_00000_y1568_x0672.npy,,look-alike,trujillo,trujillo_part2,look-alike,00000,component_0284,0.0,0.0,,0.2948402464389801,0.1505889892578125,,raw_downloads/trujillo/01_Train_Val_Lookalike_images/Lookalike/00000.tif,
trujillo_part2_lookalike_00000_y1568_x0896,data/tiles/images/trujillo_part2_lookalike_00000_y1568_x0896.npy,,look-alike,trujillo,trujillo_part2,look-alike,00000,component_0284,0.0,0.0,,0.290454626083374,0.1586151123046875,,raw_downloads/trujillo/01_Train_Val_Lookalike_images/Lookalike/00000.tif,
